"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Oda4",5.56087848614168e-77,1.75759609520551,1,0.936,6.97111727022721e-73,"48","Oda"
"CG127302",1.01406220758119e-76,1.44773973895832,0.587,0.112,1.27122838342378e-72,"48","CG12730"
"CG67232",7.59335398413581e-76,1.99816012979767,0.507,0.086,9.51902855451265e-72,"48","CG6723"
"Sesn2",1.0076230029019e-75,1.89364766760212,0.507,0.089,1.26315619643783e-71,"48","Sesn"
"MRE164",1.59236681335116e-75,2.74768444091934,1,0.918,1.99619103721701e-71,"48","MRE16"
"Treh3",4.52264296078653e-74,2.23288496286944,0.633,0.143,5.669585215642e-70,"48","Treh"
"cry1",5.11654592374871e-73,1.05762700151626,0.307,0.034,6.41410197001138e-69,"48","cry"
"Idh3",1.85763442318299e-72,1.82596966894082,0.6,0.132,2.32873051290219e-68,"48","Idh"
"CG423946",1.00348327466124e-71,1.67420433503267,0.633,0.143,1.25796663311533e-67,"48","CG42394"
"Tsp5D2",1.1674521265282e-71,1.24241658046279,0.533,0.098,1.46351798581575e-67,"48","Tsp5D"
"Cyp6a172",1.30694058183292e-70,1.07856551802906,0.287,0.031,1.63838071338574e-66,"48","Cyp6a17"
"CG10512",7.23270496615742e-70,1.36254103007423,0.353,0.048,9.06691894557494e-66,"48","CG10512"
"eEF1alpha15",1.17472818689375e-69,2.14926397198578,0.933,0.429,1.47263925509e-65,"48","eEF1alpha1"
"CalpB1",3.90317331618546e-69,1.2654348745526,0.347,0.046,4.89301806917009e-65,"48","CalpB"
"tkv1",5.64633966277569e-69,1.84710066842741,0.433,0.073,7.07825140125561e-65,"48","tkv"
"Eip71CD2",7.20063697101654e-69,2.39592454787246,0.687,0.197,9.02671850686633e-65,"48","Eip71CD"
"Tsp42Ef3",2.95312041920243e-67,1.09427386077638,0.307,0.037,3.70203175751216e-63,"48","Tsp42Ef"
"zfh25",1.18617252099866e-65,1.74037163999627,0.6,0.14,1.48698587232392e-61,"48","zfh2"
"l(1)G01936",4.10663741848191e-64,1.60456430844718,0.527,0.111,5.14808066780892e-60,"48","l(1)G0193"
"CG137072",2.61766769443693e-62,1.14518876963549,0.34,0.047,3.28150822174614e-58,"48","CG13707"
"vvl7",3.77481119567804e-62,2.12841508760412,0.62,0.146,4.73210331490199e-58,"48","vvl"
"GlcAT-P3",1.3056626180683e-61,2.07978159935223,0.82,0.333,1.63677865801042e-57,"48","GlcAT-P"
"Rac23",8.81187596331111e-61,1.03383584347939,0.34,0.047,1.10465677076068e-56,"48","Rac2"
"Pkn2",2.87206980612208e-58,1.61587368000374,0.527,0.118,3.60042670895464e-54,"48","Pkn"
"CG42663",4.17773279219895e-58,1.26244302574441,0.313,0.045,5.23720582830061e-54,"48","CG42663"
"GEFmeso2",8.06434603379136e-58,1.20237608439497,0.333,0.05,1.01094641879609e-53,"48","GEFmeso"
"Tsp42Ee8",8.63666714492011e-58,2.287705906263,0.753,0.302,1.08269259328718e-53,"48","Tsp42Ee"
"CG77371",3.02719530509808e-56,1.25482176299421,0.333,0.051,3.79489203447095e-52,"48","CG7737"
"CR433345",1.19032425004716e-55,2.41110639178754,0.52,0.127,1.49219047985911e-51,"48","CR43334"
"prage1",3.10860122141563e-54,1.24946777422744,0.313,0.047,3.89694249116663e-50,"48","prage"
"Mtl1",1.11415733944234e-53,1.3561003036637,0.42,0.082,1.39670764072492e-49,"48","Mtl"
"Mdh15",2.86819961857205e-53,1.81135325976289,0.813,0.373,3.59557504184192e-49,"48","Mdh1"
"Fer1HCH2",6.31788270672674e-53,1.60063612052518,0.973,0.9,7.92009776115264e-49,"48","Fer1HCH"
"Pino3",1.1999611341378e-52,1.40890231157478,0.473,0.103,1.50427127775515e-48,"48","Pino"
"CG123557",5.78259855693359e-52,2.11527143112817,0.753,0.318,7.24906555097194e-48,"48","CG12355"
"CG175084",2.36637893607609e-51,2.01730648583896,0.747,0.333,2.96649263426499e-47,"48","CG17508"
"CAP2",1.03704615805655e-50,1.17113161519899,0.353,0.061,1.30004106373969e-46,"48","CAP"
"RpL224",1.70493208470465e-50,1.50926794137218,0.793,0.322,2.13730286138575e-46,"48","RpL22"
"CG146882",3.85606125026545e-50,1.3031466498389,0.367,0.065,4.83395838333277e-46,"48","CG14688"
"CG175442",4.79308442475084e-50,1.06385929432604,0.28,0.041,6.00861063486766e-46,"48","CG17544"
"CG124843",3.05788509226722e-49,1.88898312541007,0.573,0.171,3.83336475166619e-45,"48","CG12484"
"CG120651",8.78203536604339e-49,1.11877462164688,0.26,0.036,1.1009159534872e-44,"48","CG12065"
"CG94672",1.694912154459e-47,1.16849079593995,0.4,0.08,2.1247418768298e-43,"48","CG9467"
"CG12338",2.52248906660747e-47,1.31676626742127,0.327,0.058,3.16219229389912e-43,"48","CG12338"
"CG315492",1.01825973248946e-46,1.12723574483016,0.32,0.055,1.27649040064879e-42,"48","CG31549"
"nemy1",1.23445024735496e-45,1.02155833485881,0.26,0.038,1.54750683008417e-41,"48","nemy"
"CG151111",1.4144616352367e-43,1.50654631083588,0.46,0.119,1.77316910593272e-39,"48","CG15111"
"SoxN17",1.38915317701421e-42,1.57963191621318,0.687,0.246,1.74144242270501e-38,"48","SoxN"
"Fer2LCH4",2.02362397043204e-40,1.22281253322408,0.973,0.896,2.5368150093336e-36,"48","Fer2LCH"
"LRP12",2.03952819766756e-40,1.3699714130378,0.42,0.103,2.55675254859606e-36,"48","LRP1"
"CR404693",3.5666571180087e-40,1.78261033931912,0.493,0.142,4.47116136313571e-36,"48","CR40469"
"NTPase4",8.12975812813427e-40,1.42923602286384,0.487,0.14,1.01914647894291e-35,"48","NTPase"
"Sin3A1",4.37007755809167e-39,1.54082141385928,0.687,0.296,5.47832922682372e-35,"48","Sin3A"
"CD98hc9",5.35298679737457e-39,1.668715026413,0.727,0.356,6.71050424918876e-35,"48","CD98hc"
"Pdk7",1.91225350085566e-38,1.36829404163331,0.533,0.165,2.39720098867266e-34,"48","Pdk"
"FASN11",1.06691109261789e-37,1.39457712856603,0.42,0.112,1.33747974570579e-33,"48","FASN1"
"Got16",5.29651625145012e-37,1.36130809907331,0.573,0.19,6.63971277281788e-33,"48","Got1"
"wal2",7.12930094822987e-37,1.22411021116241,0.38,0.091,8.93729166870097e-33,"48","wal"
"26-29-p1",1.02652186693823e-36,1.31387464050989,0.46,0.13,1.28684781239376e-32,"48","26-29-p"
"CG32147",1.61869494088699e-36,1.15183624791516,0.32,0.068,2.02919597789593e-32,"48","CG32147"
"nuf2",2.24088518956236e-36,1.39380170311929,0.48,0.14,2.80917367363538e-32,"48","nuf"
"Ddc11",5.88852922565872e-36,3.03744142425217,0.8,0.479,7.38186023728577e-32,"48","Ddc"
"Lamp15",8.3992512198655e-36,1.42871941870082,0.84,0.591,1.05293013292234e-31,"48","Lamp1"
"CG169533",2.99879518900817e-35,1.48651572141513,0.52,0.174,3.75928964894064e-31,"48","CG16953"
"CG94711",3.62594954041402e-35,1.30669194419487,0.4,0.104,4.54549034386301e-31,"48","CG9471"
"Gabat7",6.60870152171579e-35,1.48862033264022,0.873,0.591,8.28466822762291e-31,"48","Gabat"
"cv-22",1.71653812411578e-34,1.16176350619764,0.287,0.057,2.15185219239154e-30,"48","cv-2"
"Fatp",7.71035215822619e-34,1.20942857602,0.433,0.126,9.66569746555235e-30,"48","Fatp"
"Wwox1",3.46465446934403e-33,1.11500069496264,0.313,0.069,4.34329084276967e-29,"48","Wwox"
"CG105274",1.7129877362008e-31,1.01011472688608,0.453,0.132,2.14740142610132e-27,"48","CG10527"
"noc9",1.89426546879063e-31,1.39215418497104,0.547,0.204,2.37465119167593e-27,"48","noc"
"CG109604",3.04657193996237e-31,1.49402686820812,0.6,0.264,3.81918258393683e-27,"48","CG10960"
"CG1783912",6.04401906559717e-31,1.37869812263028,0.547,0.199,7.57678230063261e-27,"48","CG17839"
"CG52731",6.43195410450898e-31,1.19035146038297,0.293,0.066,8.06309766541246e-27,"48","CG5273"
"cathD7",2.4511851762265e-30,1.07263288486433,0.753,0.389,3.07280573691754e-26,"48","cathD"
"par-14",6.24193225613091e-30,1.82835087614646,0.673,0.381,7.82488627628571e-26,"48","par-1"
"CLIP-1903",1.09617642934061e-29,1.76277337650629,0.793,0.58,1.37416677182139e-25,"48","CLIP-190"
"RpLP16",1.16800914079154e-29,1.19934761652522,0.96,0.87,1.46421625889627e-25,"48","RpLP1"
"MYPT-75D8",4.01918143160756e-29,1.61813566177611,0.653,0.336,5.03844584266324e-25,"48","MYPT-75D"
"pyd9",9.02021321156976e-29,1.88574882266208,0.593,0.265,1.13077392820238e-24,"48","pyd"
"Desat12",2.17686834337706e-27,1.31781228976374,0.733,0.459,2.72892215525748e-23,"48","Desat1"
"COQ71",2.5337986764197e-27,1.70836306606549,0.607,0.31,3.17637002075973e-23,"48","COQ7"
"Hydr22",2.63940099290549e-27,1.09651181963961,0.38,0.116,3.30875308470632e-23,"48","Hydr2"
"CG60842",3.00761693943822e-27,1.28960414720532,0.413,0.133,3.77034859527976e-23,"48","CG6084"
"CG778118",3.25533976047338e-26,1.20577707443304,0.893,0.797,4.08089392372943e-22,"48","CG7781"
"SREBP",4.51494469040442e-26,1.00730570084783,0.327,0.088,5.65993466389098e-22,"48","SREBP"
"CG31122",1.08695599262734e-24,1.23852842331704,0.307,0.084,1.36260803235763e-20,"48","CG31122"
"aop5",1.51706910918681e-24,1.69521788144494,0.573,0.301,1.90179783527658e-20,"48","aop"
"Xbp18",1.76500752966646e-24,1.21069714762709,0.707,0.421,2.21261343918988e-20,"48","Xbp1"
"Ssadh9",2.79230319919212e-24,1.24810833085027,0.613,0.303,3.50043129050724e-20,"48","Ssadh"
"InR3",3.95915494856699e-24,2.07732963883683,0.627,0.37,4.96319664352358e-20,"48","InR"
"CG993217",8.73338283028373e-24,1.5859142353751,0.613,0.325,1.09481687160437e-19,"48","CG9932"
"SCAP",1.1169018025999e-23,1.05861379154472,0.507,0.207,1.40014809973923e-19,"48","SCAP"
"Eip74EF5",7.80089906355328e-23,1.11202652462455,0.387,0.129,9.77920706607039e-19,"48","Eip74EF"
"Adi12",1.66523052620761e-22,1.08373887069836,0.267,0.069,2.08753298765387e-18,"48","Adi1"
"Amph3",2.43053499354936e-22,1.07186066092152,0.56,0.258,3.04691866791348e-18,"48","Amph"
"RpL416",1.45718409029988e-21,1.29609100842598,0.88,0.717,1.82672597559993e-17,"48","RpL41"
"CG42977",6.20006960033416e-21,1.0976194023324,0.393,0.136,7.77240725097891e-17,"48","CG4297"
"SP2637",2.61537446617164e-20,1.20595788063761,0.367,0.132,3.27863343079276e-16,"48","SP2637"
"Nop17l1",5.10856280380056e-20,1.10352098303612,0.32,0.103,6.40409433084438e-16,"48","Nop17l"
"sky11",8.44158017816247e-20,1.5361154409838,0.753,0.665,1.05823649113445e-15,"48","sky"
"Dop1R19",8.29517858223877e-19,1.41830707464212,0.493,0.234,1.03988358706945e-14,"48","Dop1R1"
"CG67073",1.16156570877657e-16,1.26053986967787,0.513,0.28,1.45613877252231e-12,"48","CG6707"
"Past13",4.93428643255078e-16,1.00119803658684,0.373,0.155,6.18562147184566e-12,"48","Past1"
"mrj1",5.86813274788965e-16,1.13582980543587,0.427,0.198,7.35629121275447e-12,"48","mrj"
"CG423898",3.87481690424781e-15,1.02769661999096,0.707,0.527,4.85747047116506e-11,"48","CG42389"
"NFAT6",6.11532607726972e-14,1.38675919712656,0.573,0.394,7.66617277046532e-10,"48","NFAT"
"LpR23",4.5301049068374e-13,1.58817296052644,0.293,0.123,5.67893951121137e-09,"48","LpR2"
"CG323698",4.55367172181854e-13,1.08815565369838,0.607,0.422,5.70848287047172e-09,"48","CG32369"
"cib3",5.01708954736045e-13,1.14265700650083,0.453,0.238,6.28942345657106e-09,"48","cib"
"CG321033",1.04168874270476e-12,1.0151355961583,0.433,0.226,1.30586100785468e-08,"48","CG32103"
"shot7",1.23768870679336e-11,1.02362640525072,0.407,0.208,1.55156656283616e-07,"48","shot"
"REPTOR5",4.6363936294781e-10,1.02317945713395,0.553,0.388,5.81218305391374e-06,"48","REPTOR"
"SPR8",5.42051577635396e-09,1.69141239611919,0.36,0.208,6.79515857723733e-05,"48","SPR"
"DIP-beta2",1.99980151649187e-281,3.07052202108418,0.93,0.094,2.50695118107421e-277,"49","DIP-beta"
"CR456213",2.34209794756395e-248,1.99965312887705,0.538,0.032,2.93605398706617e-244,"49","CR45621"
"CG98969",1.05191263497317e-190,2.5582629776115,0.867,0.113,1.31867767920237e-186,"49","CG9896"
"DIP-epsilon1",4.91219419657556e-167,1.79086575855299,0.524,0.045,6.15792664482712e-163,"49","DIP-epsilon"
"beat-Ia6",2.03094447761053e-152,2.82832020618564,0.937,0.183,2.54599199713255e-148,"49","beat-Ia"
"beat-Ic9",2.18966169580926e-118,3.27333561235984,0.993,0.336,2.74495990186649e-114,"49","beat-Ic"
"beat-Ib9",1.08639853287845e-94,2.58191613984219,0.937,0.32,1.36190920081642e-90,"49","beat-Ib"
"ct22",6.80916641601579e-92,2.14870576391467,0.853,0.224,8.53597101911739e-88,"49","ct"
"ChAT17",3.7532830236827e-73,2.35156231831906,0.923,0.395,4.70511559848863e-69,"49","ChAT"
"CG3411314",4.32316112513526e-67,1.86943485137068,0.937,0.435,5.41951478646956e-63,"49","CG34113"
"scro21",5.56300166952729e-64,1.5370907300084,0.776,0.208,6.97377889291941e-60,"49","scro"
"SoxN18",5.47143555667773e-62,1.34205596975589,0.839,0.246,6.8589916138512e-58,"49","SoxN"
"CG965018",2.65341383160297e-59,1.54085477887324,0.713,0.192,3.32631957929749e-55,"49","CG9650"
"CG46295",6.45463414550866e-54,1.80566653219071,0.615,0.174,8.09152936480966e-50,"49","CG4629"
"flw11",7.70034290648076e-47,1.36682121353835,0.972,0.712,9.65314986756428e-43,"49","flw"
"futsch14",3.45258631441604e-46,1.36165886172406,0.993,0.863,4.32816220375194e-42,"49","futsch"
"CG1523611",2.16280471003131e-44,1.38444264197569,0.685,0.234,2.71129198449525e-40,"49","CG15236"
"CG1373915",2.52672469160117e-44,1.29110747242667,0.895,0.419,3.16750207339123e-40,"49","CG13739"
"toy11",3.41281233729689e-44,1.27620001391263,0.797,0.283,4.27830154603538e-40,"49","toy"
"CG14022",8.81540979958277e-43,1.07202873049366,0.399,0.082,1.1050997724757e-38,"49","CG1402"
"CG4372918",3.77174085946977e-42,1.40787285347548,0.979,0.715,4.7282543414313e-38,"49","CG43729"
"VAChT24",1.15838705323498e-40,1.24990456243351,0.958,0.549,1.45215400993537e-36,"49","VAChT"
"bru311",2.84135308992644e-40,1.03228079539288,1,0.706,3.56192023353179e-36,"49","bru3"
"Ten-m6",5.16723004344969e-39,1.35180012639581,0.748,0.326,6.47763958246853e-35,"49","Ten-m"
"dpr106",5.19488853027382e-39,1.3283832578257,0.608,0.206,6.51231226155126e-35,"49","dpr10"
"ttv7",5.48907423472994e-39,1.46826484005345,0.86,0.482,6.88110346065746e-35,"49","ttv"
"Frq118",1.54666752095592e-38,1.10123880803916,0.944,0.726,1.93890240427034e-34,"49","Frq1"
"beat-IIIb15",3.25169362171406e-38,1.29740483573475,0.867,0.44,4.07632312418075e-34,"49","beat-IIIb"
"dpr28",7.48050478651133e-38,1.29597997439654,0.524,0.157,9.3775608003706e-34,"49","dpr2"
"Toll-69",2.38440593497085e-37,1.405827056862,0.804,0.402,2.98909128007946e-33,"49","Toll-6"
"cpx24",4.26205278772358e-37,1.15759690343865,0.993,0.921,5.34290937469028e-33,"49","cpx"
"Dop2R12",5.00024081166671e-37,1.19742022192166,0.993,0.733,6.26830188150539e-33,"49","Dop2R"
"CG4254111",6.25906776535759e-36,1.04108439957694,0.958,0.537,7.84636735065228e-32,"49","CG42541"
"CG69593",7.69861466775163e-36,1.2548051124091,0.497,0.146,9.65098334749344e-32,"49","CG6959"
"beat-VII12",9.86883876691024e-36,1.31269956997147,0.755,0.33,1.23715762781987e-31,"49","beat-VII"
"msi16",2.36343862932519e-34,1.07763841058139,0.937,0.596,2.96280666572206e-30,"49","msi"
"dpr150",5.23919757333884e-34,1.08207913415851,0.881,0.441,6.56785807793757e-30,"49","dpr1"
"jeb9",1.92476081856876e-32,1.1462902173521,0.944,0.604,2.4128801621578e-28,"49","jeb"
"glec22",1.4664083864551e-31,1.29344589739138,0.818,0.484,1.83828955326011e-27,"49","glec"
"dpr37",5.210672329971e-31,1.11668902865051,0.566,0.199,6.53209883285164e-27,"49","dpr3"
"Ald14",2.03437071326887e-29,1.02849677953285,0.944,0.832,2.55028712615386e-25,"49","Ald"
"X11Lbeta9",3.83552895608563e-27,1.23551523122073,0.762,0.414,4.80821909934895e-23,"49","X11Lbeta"
"dpr919",2.98478626289625e-25,1.14853961777374,0.832,0.521,3.74172805916674e-21,"49","dpr9"
"vib9",1.83001235282802e-24,1.13602332414637,0.776,0.537,2.29410348550521e-20,"49","vib"
"nAChRalpha318",2.77992516118233e-23,1.00982023923428,0.748,0.388,3.48491418205817e-19,"49","nAChRalpha3"
"CG3180820",5.51202826570413e-20,1.01414064541956,0.825,0.628,6.90987863388669e-16,"49","CG31808"
"Gpdh16",9.61654166526002e-20,1.01965241337399,0.727,0.459,1.205529663157e-15,"49","Gpdh"
"Pal210",1.95538389253934e-17,1.06729900704275,0.699,0.437,2.45126924768732e-13,"49","Pal2"
"CG141865",3.83295798123444e-15,1.03410996969591,0.399,0.174,4.80499612527549e-11,"49","CG14186"
"CG35309",7.31527929388952e-14,1.0558991431593,0.497,0.276,9.1704341228199e-10,"49","CG3530"
"CG45779",4.85039267018755e-10,1.22042387566156,0.559,0.357,6.08045225134712e-06,"49","CG4577"
"sr6",5.34118982715191e-10,1.04486703987468,0.322,0.152,6.69571556731764e-06,"49","sr"
"CR452231",0,2.8000137608641,0.763,0.039,0,"50","CR45223"
"Grd",0,2.34401234326296,0.548,0.017,0,"50","Grd"
"ort4",0,2.24347555180389,0.637,0.032,0,"50","ort"
"CG14023",1.30008920622445e-304,3.28701036620237,0.919,0.08,1.62979182892297e-300,"50","CG1402"
"pyr",8.80271487321995e-209,2.29561171638992,0.43,0.023,1.10350833650685e-204,"50","pyr"
"tj1",2.58840181850719e-189,1.41917845969744,0.326,0.014,3.24482051968062e-185,"50","tj"
"CG132291",3.69963250833944e-189,2.08888318808979,0.585,0.048,4.63785931245432e-185,"50","CG13229"
"fd59A4",1.48899615825063e-170,1.88449665064268,0.496,0.038,1.86660558398299e-166,"50","fd59A"
"CG8401",6.44301811197908e-162,1.08906316869742,0.259,0.011,8.07696750517697e-158,"50","CG8401"
"Tk7",3.35155102510719e-135,2.64147933709429,0.659,0.083,4.20150436507438e-131,"50","Tk"
"AstC-R11",5.43901766789388e-110,1.74461305126948,0.407,0.039,6.81835254847177e-106,"50","AstC-R1"
"CG965019",6.74180454364196e-99,2.13855887395907,0.852,0.191,8.45152617590956e-95,"50","CG9650"
"CG143221",6.33554641070024e-94,1.73325754974673,0.422,0.048,7.94224098045382e-90,"50","CG14322"
"VGlut12",1.30399572470961e-93,2.81479132725644,0.993,0.357,1.63468904049597e-89,"50","VGlut"
"CG4234013",1.86747779905952e-88,2.60705167569465,0.881,0.278,2.34107016890102e-84,"50","CG42340"
"scro22",3.03119746098476e-82,1.87362631413235,0.852,0.208,3.7999091370905e-78,"50","scro"
"CG1373916",6.68573397832814e-76,2.52795648240685,0.948,0.419,8.38123611523216e-72,"50","CG13739"
"MRE233",9.45764497578947e-65,1.48713755069018,0.341,0.044,1.18561037416497e-60,"50","MRE23"
"Frq119",4.41442229831063e-63,1.82279698163053,0.985,0.726,5.53391979316221e-59,"50","Frq1"
"cpx25",6.1329438407894e-63,1.65388859912713,1,0.921,7.68825839881359e-59,"50","cpx"
"CG135810",9.21854003857441e-60,1.96120083775616,0.704,0.205,1.15563617923569e-55,"50","CG1358"
"CG168814",7.77538357045983e-55,1.76557609112899,0.726,0.225,9.74722084392844e-51,"50","CG1688"
"CG426748",2.01072708544654e-45,1.81917321107005,0.733,0.296,2.52064747431578e-41,"50","CG42674"
"CG4442212",3.7236766212935e-45,1.7087550677238,0.763,0.323,4.66800101245353e-41,"50","CG44422"
"Syt127",2.67331474898522e-44,1.18108766001779,0.993,0.878,3.35126736932788e-40,"50","Syt1"
"vvl8",2.43659381768742e-42,1.09596148661557,0.57,0.146,3.05451400985295e-38,"50","vvl"
"CG343714",3.28685908713579e-41,1.94830082135935,0.556,0.175,4.12040655163342e-37,"50","CG34371"
"AstC-R25",4.18460025401329e-41,1.67315013015762,0.504,0.137,5.24581487843106e-37,"50","AstC-R2"
"zfh12",1.89733521505536e-39,1.28581825220206,0.281,0.046,2.37849942559339e-35,"50","zfh1"
"fkh7",3.86454513117628e-36,1.32780119887107,0.437,0.109,4.84459377644258e-32,"50","fkh"
"kek113",1.55634552869797e-33,1.23284556369682,0.911,0.61,1.95103475477578e-29,"50","kek1"
"CG604413",8.08933144930964e-33,1.73798003344539,0.859,0.585,1.01407859048546e-28,"50","CG6044"
"Pvf318",2.30018691948092e-32,1.05580034337721,0.926,0.509,2.88351432226129e-28,"50","Pvf3"
"CG1100018",3.63243368366226e-31,1.1448887901573,0.919,0.67,4.55361886583902e-27,"50","CG11000"
"CG129947",4.88431158565665e-31,1.57583937241846,0.452,0.135,6.12297300377917e-27,"50","CG12994"
"dac4",3.33105768372352e-30,1.09440746452464,0.304,0.065,4.17581391231581e-26,"50","dac"
"Octbeta1R14",1.61297642802131e-27,1.45625372459677,0.578,0.234,2.02202725016752e-23,"50","Octbeta1R"
"Pdfr13",3.43492017079024e-27,1.21179182468873,0.415,0.124,4.30601592610265e-23,"50","Pdfr"
"CG36559",3.11937555619738e-25,1.19399024431895,0.548,0.211,3.91044919724904e-21,"50","CG3655"
"CG4239223",4.52426086582024e-24,1.0738757321564,0.859,0.676,5.67161342139225e-20,"50","CG42392"
"Tet11",1.73968629536495e-22,1.16507796077001,0.881,0.69,2.1808707398695e-18,"50","Tet"
"CG3363913",1.1459059276999e-21,1.31773245318403,0.511,0.212,1.43650767096459e-17,"50","CG33639"
"Fur14",2.40196649420697e-21,1.47210032866162,0.452,0.182,3.01110519713786e-17,"50","Fur1"
"Sytalpha14",2.89828344362244e-21,1.13039697027866,0.548,0.243,3.63328812492508e-17,"50","Sytalpha"
"5-HT2A11",1.68379653092459e-20,1.24444369834588,0.407,0.146,2.11080733116706e-16,"50","5-HT2A"
"Ggamma30A17",4.21830700361003e-18,1.43528280739286,0.978,0.864,5.28806965972554e-14,"50","Ggamma30A"
"bru18",2.20856395810298e-17,1.04620418299544,0.43,0.176,2.7686557778779e-13,"50","bru1"
"DIP-gamma4",6.77958036538736e-17,2.27607199761016,0.4,0.182,8.49888194604959e-13,"50","DIP-gamma"
"CG208218",1.96592787324422e-16,1.0296853521615,0.689,0.426,2.46448718189896e-12,"50","CG2082"
"Teh217",9.00652785764867e-15,1.03616266784717,0.652,0.412,1.12905833223484e-10,"50","Teh2"
"Hsp6811",1.08613613514682e-13,1.55834364654259,0.4,0.173,1.36158025902005e-09,"50","Hsp68"
"CG448377",2.01886231173513e-13,1.01308484367695,0.378,0.166,2.53084579399115e-09,"50","CG44837"
"ed5",7.95061434811533e-13,1.02542867598168,0.393,0.18,9.96689014679738e-09,"50","ed"
"oaf6",9.99973199265381e-13,1.06071569690098,0.356,0.157,1.25356640259908e-08,"50","oaf"
"CG4233712",2.74251298599776e-12,1.16603793828135,0.511,0.318,3.43801427924679e-08,"50","CG42337"
"dpr38",4.9108103191592e-09,1.01844541160486,0.37,0.2,6.15619181609798e-05,"50","dpr3"
"Scp216",0.00142905740465763,1.39068146673962,0.348,0.267,1,"50","Scp2"
"kn2",0,3.11938612611625,0.833,0.031,0,"51","kn"
"Dh311",5.56542258596733e-258,4.05204865718934,0.968,0.099,6.97681375376864e-254,"51","Dh31"
"CG326984",8.82930127694611e-199,3.30692792998657,0.873,0.107,1.10684120807796e-194,"51","CG32698"
"Vsx24",1.53418004111876e-189,2.46957655285847,0.746,0.073,1.92324809954648e-185,"51","Vsx2"
"Lim36",8.36608096469525e-105,2.04699326492074,0.603,0.083,1.0487719097342e-100,"51","Lim3"
"dpr5",2.3179280594102e-102,2.09003377008221,0.643,0.102,2.90575461527663e-98,"51","dpr5"
"D5",9.35075600408195e-100,1.93821556584515,0.675,0.103,1.17221077267171e-95,"51","D"
"VGlut13",3.35819596914027e-92,2.66108213346156,1,0.357,4.20983446691424e-88,"51","VGlut"
"DIP-delta12",3.6846078745796e-87,2.42389474844412,0.786,0.182,4.61902443157299e-83,"51","DIP-delta"
"ey3",1.80748210052702e-71,1.58467895024703,0.389,0.049,2.26585956122067e-67,"51","ey"
"CG426749",4.44864034344903e-68,1.9736269925728,0.881,0.295,5.57681553454771e-64,"51","CG42674"
"TrissinR",1.84835243706741e-64,1.69736430879651,0.413,0.061,2.31709461510771e-60,"51","TrissinR"
"dpr29",5.73473307482799e-60,2.15477270794551,0.627,0.157,7.18906138260437e-56,"51","dpr2"
"tup6",2.89999516454316e-56,1.47982631357491,0.381,0.058,3.63543393827131e-52,"51","tup"
"Sox21b3",4.91119793798541e-54,1.42694563417854,0.421,0.071,6.15667773505851e-50,"51","Sox21b"
"Vsx11",3.79344164416778e-50,1.43477354677456,0.31,0.043,4.75545844512873e-46,"51","Vsx1"
"Ggamma30A18",8.50354214252121e-48,1.35274012086881,0.992,0.864,1.06600404298646e-43,"51","Ggamma30A"
"dpr812",4.92519560532475e-46,1.59283665990948,0.937,0.546,6.1742252108351e-42,"51","dpr8"
"CG89167",1.04579536424193e-45,1.24665615632262,0.31,0.046,1.31100906861368e-41,"51","CG8916"
"cpx26",3.73395611024073e-44,1.2284400574811,1,0.921,4.68088737979777e-40,"51","cpx"
"CG434115",1.52905537496703e-43,1.67060351377199,0.643,0.207,1.91682381805867e-39,"51","CG4341"
"CG3435310",9.65500435841864e-42,1.70856065579582,0.619,0.2,1.21035134637136e-37,"51","CG34353"
